user_id,first_tran_date,location,age,gender
51843499,2019-12-28,Other,unknown,Male
44107287,2018-11-05,Other,23_to_27,Male
39963130,2020-09-23,Other,unknown,Female
45110352,2019-10-15,HN,23_to_27,Male
47941798,2019-07-02,Other,33_to_37,Male
45187987,2019-01-23,Other,18_to_22,Male
48056908,2019-07-15,HCMC,23_to_27,Female
42172275,2018-08-26,Other,18_to_22,Female
5319518,2018-03-03,HCMC,>37,Male
44959197,2020-07-30,Other,>37,Female
4930928,2019-09-16,HCMC,33_to_37,Male
47939444,2019-07-02,Other,18_to_22,Male
42349687,2020-02-20,Other,18_to_22,Female
54261533,2020-04-01,HCMC,>37,Male
42245731,2019-04-08,HCMC,unknown,Female
51981731,2020-11-16,Other,unknown,Female
15999858,2019-10-10,HN,18_to_22,Male
46102957,2019-02-28,HCMC,23_to_27,Male
40875574,2019-01-22,Other,18_to_22,Male
27331378,2018-05-29,HCMC,33_to_37,Male
42773775,2019-12-13,Other,23_to_27,Female
44358427,2018-11-27,Other,unknown,Male
46306376,2019-06-16,Other,18_to_22,Male
42823224,2018-09-25,HN,23_to_27,Female
44697693,2018-12-20,Other,>37,Female
10797525,2019-09-24,HCMC,>37,Female
38490925,2017-04-07,Other,unknown,Male
2683506,2018-04-07,HCMC,33_to_37,Female
9281449,2020-05-02,HCMC,23_to_27,Female
50671920,2020-05-10,HN,33_to_37,Female
39040327,2019-05-20,Unknown,unknown,Female
26947797,2019-12-05,Other,28_to_32,Male
55779637,2020-05-11,Other,18_to_22,Female
44338552,2019-07-09,HCMC,23_to_27,Male
51530059,2020-06-07,Other,unknown,Male
48854346,2019-10-08,Other,33_to_37,Female
46125292,2020-04-01,Other,18_to_22,Male
52737065,2020-02-08,Other,28_to_32,Male
15054488,2017-03-05,HCMC,28_to_32,Male
54509612,2020-03-17,Unknown,33_to_37,Female
13893398,2017-08-23,Other,unknown,Female
41800542,2019-10-27,Unknown,23_to_27,Male
43562617,2018-10-01,Other,23_to_27,Male
9154419,2020-04-03,HCMC,33_to_37,Male
3613876,2019-05-16,Other,33_to_37,Female
38537907,2019-06-06,Other,>37,Male
36582457,2020-05-26,Other,28_to_32,Female
43582600,2018-10-26,HCMC,28_to_32,Male
4812805,2018-10-10,HCMC,28_to_32,Male
35932144,2020-07-17,HCMC,23_to_27,Male
41121012,2020-02-23,HCMC,23_to_27,Male
55237834,2020-04-11,HN,>37,Female
50028218,2019-11-02,Other,unknown,Female
46253930,2019-09-16,Unknown,unknown,Female
53429344,2020-02-09,Unknown,23_to_27,Female
44727761,2018-12-22,Other,unknown,Male
46854083,2019-04-21,HCMC,>37,Male
34009493,2018-01-26,Other,33_to_37,Male
49392632,2020-05-02,Other,18_to_22,Male
56504768,2020-07-26,HCMC,>37,Male
34194847,2018-10-25,Other,>37,Male
43700003,2019-09-24,Unknown,18_to_22,Male
28668250,2018-07-13,Other,>37,Male
44614948,2019-11-14,Other,23_to_27,Female
52254770,2020-06-27,Other,>37,Male
44156917,2019-10-11,HCMC,unknown,Male
38491030,2018-02-25,HCMC,>37,Male
47742653,2019-06-21,Unknown,unknown,Male
43393994,2018-09-21,Other,28_to_32,Male
53258205,2020-04-24,Other,33_to_37,Female
38378468,2017-03-22,Other,23_to_27,Male
10645658,2020-02-19,HCMC,28_to_32,Male
39380658,2020-01-31,Other,23_to_27,Female
55989560,2020-05-16,Other,23_to_27,Female
45125922,2019-01-19,Other,23_to_27,Male
48977774,2019-09-06,HN,28_to_32,Female
51858473,2020-01-22,Other,>37,Male
58114236,2020-08-24,Other,unknown,Male
19996556,2018-03-04,HCMC,23_to_27,Male
17137194,2017-05-31,Other,28_to_32,Male
46167870,2019-03-06,Other,18_to_22,Male
43135304,2019-12-14,Other,23_to_27,Female
48557158,2020-07-02,Other,33_to_37,Female
31762181,2019-09-29,HN,18_to_22,Male
40690442,2019-10-25,HCMC,23_to_27,Female
48409360,2019-11-27,Other,28_to_32,Male
45223464,2019-02-07,HCMC,33_to_37,Male
1495343,2018-03-30,Other,28_to_32,Male
56418180,2020-09-23,HCMC,33_to_37,Female
53834301,2020-03-04,Other,unknown,Male
46215537,2019-03-09,Other,23_to_27,Male
50600041,2020-05-30,Other,18_to_22,Male
41772963,2018-05-03,HCMC,unknown,Female
19788389,2020-07-05,HCMC,18_to_22,Male
50168711,2020-04-17,Unknown,unknown,Male
48097215,2020-03-28,Other,23_to_27,Male
10308982,2020-10-15,Other,unknown,Male
44211443,2020-02-23,Other,23_to_27,Female
55626916,2020-10-25,Other,unknown,Male
156886,2016-07-30,HCMC,33_to_37,Male
15129458,2019-04-18,Other,33_to_37,Male
39315224,2018-02-13,HN,23_to_27,Male
47391263,2019-08-04,Other,>37,Male
43431729,2020-01-25,HCMC,unknown,Male
35754487,2018-07-10,HN,23_to_27,Male
53062556,2020-03-30,Other,18_to_22,Male
49168249,2019-09-23,Other,23_to_27,Male
20010961,2019-12-08,HCMC,33_to_37,Male
42271084,2019-10-22,Other,23_to_27,Female
52082262,2019-12-27,Other,unknown,Male
21269588,2018-12-11,HN,>37,Female
57571762,2020-08-19,Other,unknown,Male
43323311,2018-10-18,Other,unknown,Male
51188362,2019-12-15,HCMC,>37,Female
45658446,2019-02-28,Other,23_to_27,Female
5513179,2019-01-05,HCMC,23_to_27,Male
23718906,2019-10-24,HCMC,unknown,Female
40713920,2019-04-01,Other,>37,Male
43485475,2020-03-08,Other,28_to_32,Male
36745754,2017-12-21,HN,28_to_32,Male
51950874,2020-03-26,Other,28_to_32,Male
52877092,2020-01-25,Unknown,23_to_27,Male
53733319,2020-02-18,Other,unknown,Male
39539759,2017-07-21,HCMC,18_to_22,Male
60061617,2020-11-10,Other,unknown,Male
47363705,2019-12-07,Other,28_to_32,Female
57667999,2020-08-06,Unknown,unknown,Female
44184967,2020-05-09,HCMC,23_to_27,Male
32138742,2019-01-16,HCMC,28_to_32,Male
32454872,2019-06-09,Other,23_to_27,Male
33917723,2016-07-31,HCMC,33_to_37,Female
47381027,2020-04-13,HN,23_to_27,Male
52258093,2020-01-02,Unknown,>37,Male
42691341,2018-10-31,Other,23_to_27,Male
52257982,2020-11-04,Unknown,unknown,Male
51869273,2019-12-20,HCMC,18_to_22,Male
58032874,2020-08-21,Other,unknown,Female
49318916,2019-10-26,Other,28_to_32,Male
56701149,2020-06-23,HCMC,23_to_27,Male
995105,2019-12-04,Other,unknown,Male
49588307,2020-03-30,Other,18_to_22,Male
49252953,2019-09-18,Unknown,unknown,Male
41940828,2018-06-25,Other,23_to_27,Male
49912976,2019-10-12,HCMC,18_to_22,Female
30616004,2020-10-06,Other,18_to_22,Female
11049263,2019-04-11,Other,18_to_22,Male
17550600,2020-02-26,Other,23_to_27,Female
41698284,2018-05-28,HCMC,33_to_37,Male
35164635,2016-03-25,HCMC,23_to_27,Male
44686530,2018-12-19,Other,23_to_27,Male
51464026,2019-12-07,Other,23_to_27,Female
42577098,2019-04-06,Other,28_to_32,Male
55874517,2020-05-10,HN,unknown,Female
32213486,2018-07-26,Other,33_to_37,Male
6685388,2018-10-10,Other,unknown,Male
29892619,2019-05-04,HN,28_to_32,Male
59682097,2020-10-26,Unknown,unknown,Male
49780100,2019-11-29,Other,unknown,Male
33265913,2019-10-07,HCMC,unknown,Male
39648300,2017-09-29,HCMC,33_to_37,Male
20176012,2020-11-20,Other,unknown,Female
47912382,2019-11-17,Other,unknown,Female
42450216,2019-07-06,Other,unknown,Male
52804853,2020-05-06,Other,18_to_22,Male
52251083,2020-01-08,HN,33_to_37,Female
52178674,2019-12-30,Other,28_to_32,Male
35034929,2018-10-09,HCMC,23_to_27,Male
42259991,2018-06-29,HN,>37,Female
42435790,2018-07-02,Other,23_to_27,Male
33550832,2018-12-04,HCMC,18_to_22,Female
35880042,2016-08-04,Other,23_to_27,Male
46705817,2019-04-17,Other,unknown,Male
44195737,2018-11-15,HCMC,28_to_32,Male
4563411,2018-06-20,HCMC,23_to_27,Female
38869380,2020-09-13,HCMC,23_to_27,Male
47049295,2019-08-23,HCMC,23_to_27,Female
56018995,2020-10-06,Other,33_to_37,Male
14918070,2019-03-19,HN,>37,Female
20759635,2019-02-28,Other,unknown,Female
47778818,2019-09-03,Other,23_to_27,Male
49094762,2019-12-07,HCMC,18_to_22,Male
3587442,2020-02-15,Other,>37,Female
47724289,2019-06-26,Other,18_to_22,Female
32147685,2019-08-07,HCMC,23_to_27,Female
4807611,2018-06-28,Other,28_to_32,Male
55543852,2020-07-10,HCMC,unknown,Female
31819483,2020-09-28,Other,33_to_37,Male
46399565,2019-05-10,Other,28_to_32,Female
38686858,2018-03-07,HCMC,28_to_32,Female
23595942,2020-01-07,HCMC,23_to_27,Female
56980159,2020-07-08,Unknown,28_to_32,Male
49732547,2019-10-08,Other,23_to_27,Female
20907317,2019-02-01,HCMC,>37,Female
39282591,2017-06-21,Other,23_to_27,Male
50999570,2019-11-21,HCMC,23_to_27,Female
50766968,2019-11-13,Other,>37,Male
46232793,2019-03-07,Other,23_to_27,Male
11248622,2020-05-11,Other,23_to_27,Female
39892956,2017-09-05,HCMC,28_to_32,Female
47952596,2019-07-26,Other,33_to_37,Female
39987769,2019-01-04,HCMC,23_to_27,Female
42978246,2018-12-06,HCMC,23_to_27,Female
51361005,2019-12-03,HCMC,>37,Male
11435365,2019-09-09,Other,23_to_27,Male
8565544,2020-11-20,HCMC,18_to_22,Female
48173855,2019-07-17,Other,28_to_32,Male
42278085,2018-06-20,HN,23_to_27,Male
47519973,2019-11-11,HCMC,18_to_22,Male
38600368,2017-05-05,HN,33_to_37,Male
50474996,2019-12-26,Other,>37,Female
39366845,2017-10-05,Other,23_to_27,Female
5384446,2020-10-13,HCMC,23_to_27,Female
38328747,2018-07-09,HN,unknown,Male
38655277,2017-04-26,Other,28_to_32,Male
39576709,2018-09-04,HCMC,33_to_37,Female
42243645,2019-10-12,HCMC,23_to_27,Female
59430751,2020-10-21,Other,unknown,Male
50913331,2019-12-01,HCMC,unknown,Male
39556542,2017-09-20,HN,>37,Female
31800752,2020-08-05,HCMC,unknown,Male
50972177,2020-04-08,Unknown,unknown,Male
36272337,2019-12-20,HCMC,18_to_22,Male
50280483,2019-10-28,HCMC,28_to_32,Male
30075707,2020-11-17,Other,unknown,Male
52489431,2020-01-15,Other,28_to_32,Female
42159064,2018-10-01,Other,33_to_37,Female
48833637,2019-09-27,HN,18_to_22,Male
44985305,2019-04-15,Other,28_to_32,Male
41196422,2018-03-09,Other,28_to_32,Male
46411458,2019-07-31,HCMC,18_to_22,Male
35058340,2018-10-08,HCMC,23_to_27,Male
56922653,2020-07-10,Other,unknown,Male
11387394,2019-07-13,HCMC,28_to_32,Female
50968296,2020-09-15,Other,18_to_22,Male
48521606,2019-08-05,HN,28_to_32,Male
38859293,2018-02-21,HN,28_to_32,Male
45188238,2019-01-23,HCMC,23_to_27,Male
42320849,2018-09-25,Other,unknown,Female
44582937,2019-08-11,Other,23_to_27,Male
47717235,2019-10-25,HCMC,23_to_27,Male
42449093,2020-01-05,HN,18_to_22,Female
51618057,2020-07-03,Other,28_to_32,Female
46028159,2019-08-31,HCMC,18_to_22,Female
36289837,2016-11-22,HCMC,unknown,Female
34997387,2016-02-08,Other,23_to_27,Male
53812483,2020-02-24,Other,33_to_37,Male
42961777,2020-10-10,Other,unknown,Male
43414947,2018-09-21,Other,28_to_32,Male
31462642,2018-08-06,HCMC,unknown,Male
57916725,2020-08-16,Other,>37,Male
39691214,2018-10-03,HN,18_to_22,Female
34860995,2020-04-06,Other,>37,Male
48717388,2019-10-31,HCMC,18_to_22,Female
41558096,2020-03-23,Other,unknown,Male
48206813,2019-07-22,Other,23_to_27,Female
38500759,2019-12-27,Other,28_to_32,Male
22972734,2018-12-03,Other,>37,Female
11524649,2018-10-31,HCMC,28_to_32,Male
41530455,2018-11-10,Other,23_to_27,Female
42882073,2019-01-28,Other,23_to_27,Male
50547456,2019-11-12,HCMC,23_to_27,Female
50518736,2019-11-05,Other,18_to_22,Female
44958594,2019-01-05,Other,23_to_27,Male
50457647,2019-11-09,Other,unknown,Male
54377499,2020-03-12,Other,unknown,Male
48607254,2019-12-24,Other,18_to_22,Male
6629521,2017-10-23,Other,unknown,Male
51516830,2019-12-10,HCMC,28_to_32,Male
43663162,2019-09-26,HCMC,18_to_22,Female
2784016,2018-10-14,HCMC,23_to_27,Female
32518462,2018-08-10,Other,23_to_27,Male
43959953,2020-01-22,HCMC,18_to_22,Female
5611322,2019-12-17,Other,unknown,Male
36834037,2016-12-17,Other,33_to_37,Male
1774511,2018-12-20,Other,23_to_27,Male
55360233,2020-04-16,Other,unknown,Male
40794083,2018-01-20,HCMC,28_to_32,Female
46939499,2019-04-29,Unknown,unknown,Male
44213540,2018-11-13,Other,unknown,Male
40467473,2019-11-03,Other,23_to_27,Female
36282243,2016-10-13,Other,28_to_32,Male
44024071,2019-10-11,Other,28_to_32,Male
53019065,2020-03-02,Other,23_to_27,Female
34804329,2019-02-07,HCMC,23_to_27,Male
49956920,2019-11-04,Other,unknown,Female
17278712,2018-04-06,HCMC,>37,Male
42907378,2020-01-16,HCMC,18_to_22,Male
29631435,2020-03-01,Other,33_to_37,Male
36932761,2017-05-05,Other,28_to_32,Male
43209905,2020-01-17,HN,28_to_32,Male
48638767,2020-08-21,Other,>37,Male
50638112,2019-11-09,Other,28_to_32,Female
49532944,2020-03-30,Other,23_to_27,Male
50309900,2019-11-07,Other,23_to_27,Male
48235653,2019-07-21,HCMC,18_to_22,Male
48749502,2019-10-15,Other,unknown,Male
51979403,2019-12-25,Other,33_to_37,Female
31744412,2019-11-26,HCMC,>37,Male
20139840,2019-01-23,Other,28_to_32,Male
45281781,2020-03-12,Other,28_to_32,Female
51558713,2019-12-11,Other,18_to_22,Female
6299860,2019-09-10,Other,28_to_32,Male
57250319,2020-09-12,HCMC,unknown,Male
49058714,2019-09-12,Other,unknown,Female
45080395,2019-11-25,Other,23_to_27,Male
684940,2019-03-06,HCMC,33_to_37,Male
44584264,2018-12-13,Other,unknown,Male
40043166,,HCMC,28_to_32,Female
23115985,2019-07-13,HCMC,>37,Female
23278001,2019-11-12,Other,18_to_22,Female
37511184,2019-11-30,HCMC,28_to_32,Female
53817777,2020-02-21,Other,18_to_22,Female
50700555,2019-11-13,Unknown,18_to_22,Female
56354395,2020-06-09,Unknown,unknown,Female
43399176,2019-07-29,Unknown,unknown,Male
54821674,2020-03-27,Unknown,unknown,Male
23491900,2019-12-09,Other,23_to_27,Female
48583548,2019-08-13,Other,23_to_27,Male
57162681,2020-09-30,Other,28_to_32,Male
51415430,2020-01-23,Other,23_to_27,Male
40039169,,HCMC,>37,Male
38391287,2017-10-31,Other,28_to_32,Male
37081364,2019-03-07,HCMC,unknown,Male
50846165,2019-11-16,Other,23_to_27,Male
51160075,2020-03-07,Other,18_to_22,Female
41428845,2018-03-29,Other,23_to_27,Female
46061179,2019-02-25,Other,23_to_27,Male
23731939,2018-07-03,Other,unknown,Male
49567423,2019-10-16,Unknown,23_to_27,Female
931175,2019-10-17,HCMC,unknown,Male
3609364,2018-10-18,Other,28_to_32,Male
55229519,2020-04-19,Other,unknown,Female
41948578,2020-04-22,Other,28_to_32,Male
54347349,2020-08-22,Other,28_to_32,Male
52698096,2020-02-14,HCMC,28_to_32,Female
47019627,2019-05-23,Other,28_to_32,Male
54441422,2020-07-04,Unknown,18_to_22,Female
6267944,2020-05-03,HCMC,28_to_32,Male
43506001,2018-12-21,HN,18_to_22,Female
49525194,2019-11-24,HCMC,33_to_37,Male
31423896,2019-05-24,HCMC,23_to_27,Female
45923940,2019-12-20,HCMC,18_to_22,Male
202226,2018-12-12,HCMC,33_to_37,Female
53352532,2020-03-10,Other,23_to_27,Female
36485683,2018-11-14,Other,28_to_32,Male
60555948,2020-11-25,Other,unknown,Male
17126231,2019-08-12,HCMC,28_to_32,Female
47371373,2020-08-29,Other,28_to_32,Male
33073015,2019-11-14,HCMC,>37,Male
50746609,2019-12-06,Other,unknown,Male
53316138,2020-09-06,Other,28_to_32,Female
15421990,2017-05-07,Other,>37,Male
40949136,2018-02-02,HCMC,23_to_27,Male
1279700,2017-11-06,Other,unknown,Male
11196476,2020-05-29,Other,18_to_22,Male
24117281,2019-07-14,HCMC,23_to_27,Female
25639842,2019-09-17,HCMC,23_to_27,Male
41611769,2018-05-22,HN,33_to_37,Female
24537032,2020-02-08,HCMC,unknown,Male
45042937,2019-01-18,Other,23_to_27,Male
53858287,2020-02-22,Other,unknown,Male
48169172,2019-07-16,Other,>37,Female
53344514,2020-02-07,HCMC,18_to_22,Female
48348691,2019-07-31,Other,23_to_27,Male
57921895,2020-08-16,HN,unknown,Female
50011714,2019-10-18,HCMC,unknown,Male
42869517,2020-06-08,Other,>37,Female
8252734,2018-12-13,Unknown,unknown,Female
320079,2018-08-12,HCMC,>37,Female
56093497,2020-05-22,HN,unknown,Male
48411144,2019-08-15,Other,18_to_22,Male
15146798,2018-12-20,Other,28_to_32,Male
50666606,2019-12-18,HCMC,18_to_22,Female
18494209,2017-11-24,HCMC,33_to_37,Female
51414175,2019-12-05,Other,18_to_22,Male
43721078,2020-06-28,HCMC,33_to_37,Male
49948128,2019-10-24,Other,33_to_37,Female
35046213,2018-04-15,Other,28_to_32,Male
35873601,2017-05-11,HN,>37,Male
49852304,2020-01-30,HCMC,18_to_22,Male
33145576,2019-10-19,Unknown,28_to_32,Female
54169609,2020-04-07,HN,23_to_27,Male
56219899,2020-05-29,Unknown,unknown,Male
42160139,2018-06-20,Other,23_to_27,Female
48133766,2019-08-31,Other,28_to_32,Male
3372239,2020-02-20,HCMC,unknown,Female
50164589,2019-10-24,Other,23_to_27,Male
44505271,2019-04-09,HN,33_to_37,Male
49672496,2020-01-24,HCMC,33_to_37,Female
53203400,2020-04-05,HCMC,23_to_27,Female
44719867,2018-12-22,Other,>37,Male
48126035,2019-09-13,Unknown,28_to_32,Male
41731361,2018-04-28,HN,>37,Female
47963121,2019-07-03,Other,23_to_27,Male
47169441,2019-12-05,Unknown,unknown,Male
59967915,2020-11-07,Other,unknown,Male
46162928,2019-11-18,HCMC,28_to_32,Male
39806755,2019-09-25,HCMC,33_to_37,Female
42985097,2018-08-20,Other,28_to_32,Male
38279919,2019-05-16,HCMC,23_to_27,Female
14932616,2018-06-03,Other,28_to_32,Male
45290749,2020-03-23,Other,23_to_27,Male
40838458,2018-09-22,Other,33_to_37,Male
35643033,2017-06-26,Other,28_to_32,Male
29930380,2017-04-14,HN,33_to_37,Male
44512676,2018-12-06,Other,28_to_32,Male
44498803,2019-08-21,HCMC,23_to_27,Male
53136937,2020-02-08,HCMC,unknown,Female
51091828,2019-11-29,Other,unknown,Male
31724290,2018-06-19,Other,>37,Female
44849111,2018-12-28,Other,unknown,Male
57117143,2020-07-14,Other,18_to_22,Male
46593291,2019-11-18,HCMC,18_to_22,Male
49082383,2019-10-22,Other,28_to_32,Female
20458993,2018-04-30,Other,23_to_27,Male
9026250,2016-08-08,Other,28_to_32,Male
41105231,2020-03-14,Other,28_to_32,Male
39241413,2017-08-07,HN,28_to_32,Male
9998710,2020-09-18,Other,33_to_37,Male
44718910,2019-01-20,Other,18_to_22,Male
46276798,2019-03-10,HCMC,28_to_32,Male
40384738,2018-08-15,HN,23_to_27,Male
5504279,2020-04-01,HCMC,23_to_27,Male
30826439,2018-04-18,Other,28_to_32,Male
46314191,2019-04-23,Other,28_to_32,Female
47545712,2019-06-07,Other,>37,Male
58117843,2020-08-24,Other,unknown,Male
50160222,2019-10-25,Other,18_to_22,Male
53136666,2020-02-28,Other,28_to_32,Male
40331687,2019-04-16,Other,28_to_32,Male
50847331,2019-11-26,Other,28_to_32,Male
33237942,2016-08-16,Other,>37,Male
121072,2017-10-26,Other,unknown,Male
2651800,2020-01-23,HCMC,18_to_22,Female
52784579,2020-03-08,HN,>37,Male
44039876,2019-11-18,HCMC,18_to_22,Female
43025439,2019-01-22,Other,28_to_32,Male
47117776,2020-05-31,Other,28_to_32,Male
52325880,2020-05-17,Unknown,>37,Male
49802884,2019-10-17,Other,23_to_27,Male
41321832,2020-09-03,Other,unknown,Female
29056154,2018-12-07,HCMC,33_to_37,Male
30509594,2017-06-20,Other,28_to_32,Male
19574158,2019-07-09,Other,33_to_37,Male
15489164,2020-01-11,HN,28_to_32,Male
45796766,2019-12-31,HCMC,23_to_27,Female
43446654,2020-06-14,Other,unknown,Female
53630118,2020-02-14,HCMC,23_to_27,Male
33557502,2020-01-10,Other,33_to_37,Female
42528227,2018-07-11,HN,unknown,Male
4730198,2019-10-30,Other,23_to_27,Male
16584665,2018-10-01,Other,23_to_27,Male
46488195,2019-09-17,HN,>37,Female
43470852,2020-06-21,Other,23_to_27,Female
55293364,2020-04-19,Other,23_to_27,Male
50705989,2019-11-11,Other,23_to_27,Male
59516575,2020-10-20,Other,unknown,Female
42480775,2018-07-07,Other,23_to_27,Male
39582116,2017-07-26,HCMC,23_to_27,Female
40541113,2020-12-12,Other,28_to_32,Male
52886689,2020-05-05,Other,23_to_27,Male
46331720,2019-03-14,HN,18_to_22,Male
15819840,2019-01-02,HCMC,33_to_37,Male
34825967,2019-09-09,Other,18_to_22,Male
35763890,2016-07-26,HCMC,23_to_27,Female
35057153,2019-05-05,HCMC,28_to_32,Female
39493545,2020-10-12,Other,unknown,Female
20065800,2018-03-26,HCMC,>37,Female
43930212,2018-11-06,HCMC,18_to_22,Female
53943355,2020-03-22,Other,28_to_32,Male
44324211,2019-05-19,Other,28_to_32,Male
29821036,2018-10-10,HCMC,28_to_32,Female
42885022,2019-08-28,HCMC,>37,Male
11341604,2019-08-21,Other,23_to_27,Male
25771546,2020-07-02,HCMC,18_to_22,Male
54412316,2020-03-15,Other,unknown,Female
19699278,2017-10-16,Other,33_to_37,Male
52640369,2020-01-22,Unknown,18_to_22,Female
51467884,2019-12-11,Other,33_to_37,Male
21894965,2020-09-04,Other,unknown,Male
33826188,2019-10-19,HN,23_to_27,Female
46831644,2019-04-19,Other,23_to_27,Female
47694080,2019-06-17,Unknown,unknown,Male
38847400,2018-12-17,HCMC,28_to_32,Male
41379394,2019-08-21,Other,18_to_22,Female
57057865,2020-07-11,Other,unknown,Male
30819858,2019-01-07,HN,28_to_32,Male
47039891,2019-05-10,HN,23_to_27,Female
20793304,2019-02-24,Other,>37,Female
35091328,2017-12-31,Other,28_to_32,Male
55457353,2020-05-07,Other,28_to_32,Male
35533929,2019-08-12,HCMC,23_to_27,Female
46217503,2019-03-09,Other,unknown,Male
45129447,2019-08-05,HN,unknown,Male
43825477,2018-11-28,Other,18_to_22,Female
10293864,2019-02-28,HCMC,unknown,Male
55634697,2020-06-18,Other,18_to_22,Male
2765492,2019-07-31,Other,33_to_37,Male
41062990,2019-01-02,Other,unknown,Male
43869493,2019-12-20,HCMC,23_to_27,Male
48917718,2019-10-17,HCMC,18_to_22,Female
40388894,2017-11-23,HCMC,18_to_22,Male
13783710,2020-02-13,Other,28_to_32,Male
46387154,2019-12-09,HN,18_to_22,Male
56988777,2020-07-08,HCMC,33_to_37,Male
46322213,2020-03-31,Other,23_to_27,Male
49190867,2019-09-10,Other,>37,Male
46383239,2019-04-11,Other,33_to_37,Male
40134070,2019-08-11,HCMC,23_to_27,Male
56717348,2020-07-11,Other,unknown,Male
41869136,2018-05-15,HCMC,28_to_32,Male
40669532,2018-05-16,HCMC,28_to_32,Female
49926027,2019-10-17,HCMC,33_to_37,Male
46537002,2019-04-01,Other,unknown,Male
55449565,2020-04-27,Other,33_to_37,Male
42275799,2019-10-18,HN,28_to_32,Female
43281395,2019-12-29,HCMC,28_to_32,Male
50778736,2019-11-17,Unknown,33_to_37,Female
52066411,2020-05-21,HCMC,23_to_27,Male
43693958,2020-02-04,HCMC,33_to_37,Male
39442067,2020-08-20,Other,33_to_37,Male
991724,2019-11-06,Unknown,unknown,Female
18736821,2020-05-19,Other,18_to_22,Female
42244599,2020-01-01,Other,18_to_22,Male
47835355,2019-06-26,Unknown,unknown,Male
15572526,2018-03-07,HCMC,23_to_27,Male
45509682,2019-02-08,Other,18_to_22,Male
34446867,2020-06-24,Other,28_to_32,Male
32246538,2020-03-30,Other,18_to_22,Female
35784265,2019-02-19,HN,>37,Male
38485600,2017-04-20,Unknown,28_to_32,Female
52493378,2020-01-30,Other,18_to_22,Male
40511092,2018-11-11,HCMC,33_to_37,Male
27380407,2020-04-01,HCMC,23_to_27,Male
41574257,2018-04-30,Other,23_to_27,Female
